deslocamento_final,z_padronizado
-54.0,-0.54
38.0,0.38
-18.0,-0.18
-86.0,-0.86
102.0,1.02
58.0,0.58
100.0,1.0
-26.0,-0.26
112.0,1.12
104.0,1.04
-196.0,-1.96
-28.0,-0.28
-76.0,-0.76
170.0,1.7
74.0,0.74
-92.0,-0.92
-150.0,-1.5
-58.0,-0.58
84.0,0.84
-98.0,-0.98
-50.0,-0.5
120.0,1.2
-30.0,-0.3
12.0,0.12
-12.0,-0.12
16.0,0.16
-8.0,-0.08
84.0,0.84
-4.0,-0.04
290.0,2.9
-126.0,-1.26
-30.0,-0.3
-42.0,-0.42
-70.0,-0.7
-20.0,-0.2
296.0,2.96
62.0,0.62
-56.0,-0.56
-34.0,-0.34
-202.0,-2.02
-88.0,-0.88
-2.0,-0.02
-356.0,-3.56
58.0,0.58
22.0,0.22
-20.0,-0.2
-32.0,-0.32
10.0,0.1
144.0,1.44
-120.0,-1.2
-10.0,-0.1
80.0,0.8
-4.0,-0.04
22.0,0.22
40.0,0.4
-66.0,-0.66
-54.0,-0.54
82.0,0.82
-24.0,-0.24
-62.0,-0.62
0.0,0.0
-94.0,-0.94
34.0,0.34
192.0,1.92
94.0,0.94
42.0,0.42
-10.0,-0.1
98.0,0.98
-26.0,-0.26
6.0,0.06
-82.0,-0.82
6.0,0.06
-34.0,-0.34
70.0,0.7
-196.0,-1.96
-2.0,-0.02
180.0,1.8
-68.0,-0.68
-14.0,-0.14
148.0,1.48
-78.0,-0.78
-14.0,-0.14
-126.0,-1.26
102.0,1.02
-130.0,-1.3
-82.0,-0.82
26.0,0.26
36.0,0.36
24.0,0.24
66.0,0.66
62.0,0.62
56.0,0.56
-94.0,-0.94
336.0,3.36
-36.0,-0.36
-74.0,-0.74
-116.0,-1.16
102.0,1.02
134.0,1.34
-30.0,-0.3
108.0,1.08
-60.0,-0.6
-80.0,-0.8
-68.0,-0.68
78.0,0.78
-38.0,-0.38
-118.0,-1.18
-34.0,-0.34
-14.0,-0.14
114.0,1.14
40.0,0.4
-36.0,-0.36
76.0,0.76
126.0,1.26
-86.0,-0.86
-78.0,-0.78
-154.0,-1.54
-96.0,-0.96
-62.0,-0.62
-82.0,-0.82
-120.0,-1.2
-100.0,-1.0
-2.0,-0.02
22.0,0.22
188.0,1.88
72.0,0.72
-50.0,-0.5
48.0,0.48
4.0,0.04
36.0,0.36
120.0,1.2
-60.0,-0.6
114.0,1.14
-142.0,-1.42
-168.0,-1.68
160.0,1.6
32.0,0.32
14.0,0.14
-56.0,-0.56
34.0,0.34
-74.0,-0.74
-196.0,-1.96
-46.0,-0.46
10.0,0.1
-16.0,-0.16
-36.0,-0.36
16.0,0.16
-18.0,-0.18
-26.0,-0.26
60.0,0.6
-20.0,-0.2
142.0,1.42
34.0,0.34
18.0,0.18
42.0,0.42
34.0,0.34
-26.0,-0.26
-2.0,-0.02
-96.0,-0.96
-32.0,-0.32
54.0,0.54
-202.0,-2.02
0.0,0.0
44.0,0.44
-32.0,-0.32
-8.0,-0.08
-30.0,-0.3
130.0,1.3
70.0,0.7
10.0,0.1
-54.0,-0.54
-76.0,-0.76
40.0,0.4
114.0,1.14
64.0,0.64
-154.0,-1.54
100.0,1.0
62.0,0.62
50.0,0.5
60.0,0.6
36.0,0.36
60.0,0.6
-32.0,-0.32
106.0,1.06
98.0,0.98
48.0,0.48
-192.0,-1.92
-82.0,-0.82
-128.0,-1.28
176.0,1.76
-164.0,-1.64
24.0,0.24
-10.0,-0.1
44.0,0.44
-18.0,-0.18
36.0,0.36
-166.0,-1.66
-230.0,-2.3
72.0,0.72
32.0,0.32
90.0,0.9
86.0,0.86
-154.0,-1.54
-138.0,-1.38
-216.0,-2.16
56.0,0.56
-78.0,-0.78
70.0,0.7
-54.0,-0.54
-44.0,-0.44
-12.0,-0.12
128.0,1.28
-42.0,-0.42
-6.0,-0.06
-32.0,-0.32
56.0,0.56
94.0,0.94
-152.0,-1.52
-76.0,-0.76
66.0,0.66
34.0,0.34
-8.0,-0.08
-90.0,-0.9
-82.0,-0.82
-78.0,-0.78
4.0,0.04
-22.0,-0.22
-12.0,-0.12
-142.0,-1.42
-58.0,-0.58
122.0,1.22
-68.0,-0.68
-162.0,-1.62
-62.0,-0.62
36.0,0.36
70.0,0.7
52.0,0.52
-194.0,-1.94
-8.0,-0.08
-10.0,-0.1
44.0,0.44
-232.0,-2.32
18.0,0.18
56.0,0.56
10.0,0.1
50.0,0.5
-98.0,-0.98
130.0,1.3
8.0,0.08
-216.0,-2.16
-52.0,-0.52
-116.0,-1.16
162.0,1.62
-88.0,-0.88
80.0,0.8
46.0,0.46
6.0,0.06
-182.0,-1.82
-18.0,-0.18
-84.0,-0.84
78.0,0.78
-22.0,-0.22
-158.0,-1.58
66.0,0.66
-34.0,-0.34
-48.0,-0.48
134.0,1.34
-88.0,-0.88
-14.0,-0.14
-38.0,-0.38
24.0,0.24
-130.0,-1.3
238.0,2.38
12.0,0.12
60.0,0.6
76.0,0.76
-86.0,-0.86
-52.0,-0.52
-140.0,-1.4
46.0,0.46
-22.0,-0.22
20.0,0.2
76.0,0.76
-84.0,-0.84
-70.0,-0.7
-46.0,-0.46
-106.0,-1.06
-16.0,-0.16
34.0,0.34
116.0,1.16
222.0,2.22
-132.0,-1.32
16.0,0.16
-32.0,-0.32
-6.0,-0.06
-100.0,-1.0
16.0,0.16
-44.0,-0.44
-52.0,-0.52
-172.0,-1.72
200.0,2.0
-62.0,-0.62
-140.0,-1.4
-8.0,-0.08
94.0,0.94
-132.0,-1.32
-202.0,-2.02
92.0,0.92
2.0,0.02
-98.0,-0.98
70.0,0.7
-88.0,-0.88
-150.0,-1.5
-148.0,-1.48
-44.0,-0.44
-60.0,-0.6
-58.0,-0.58
-200.0,-2.0
96.0,0.96
144.0,1.44
186.0,1.86
102.0,1.02
-32.0,-0.32
92.0,0.92
-42.0,-0.42
-190.0,-1.9
278.0,2.78
-160.0,-1.6
172.0,1.72
22.0,0.22
-6.0,-0.06
22.0,0.22
144.0,1.44
46.0,0.46
-150.0,-1.5
8.0,0.08
-76.0,-0.76
-110.0,-1.1
-94.0,-0.94
-34.0,-0.34
136.0,1.36
120.0,1.2
-112.0,-1.12
42.0,0.42
150.0,1.5
-22.0,-0.22
-150.0,-1.5
-16.0,-0.16
-64.0,-0.64
-22.0,-0.22
132.0,1.32
56.0,0.56
28.0,0.28
-144.0,-1.44
72.0,0.72
244.0,2.44
-38.0,-0.38
74.0,0.74
-2.0,-0.02
-214.0,-2.14
-30.0,-0.3
-180.0,-1.8
-24.0,-0.24
38.0,0.38
-30.0,-0.3
-14.0,-0.14
-168.0,-1.68
36.0,0.36
-114.0,-1.14
14.0,0.14
136.0,1.36
-38.0,-0.38
114.0,1.14
-154.0,-1.54
-46.0,-0.46
-72.0,-0.72
70.0,0.7
-82.0,-0.82
22.0,0.22
-144.0,-1.44
18.0,0.18
-64.0,-0.64
78.0,0.78
-112.0,-1.12
-74.0,-0.74
90.0,0.9
72.0,0.72
148.0,1.48
-2.0,-0.02
208.0,2.08
18.0,0.18
12.0,0.12
40.0,0.4
44.0,0.44
88.0,0.88
-82.0,-0.82
-16.0,-0.16
-50.0,-0.5
12.0,0.12
116.0,1.16
102.0,1.02
-134.0,-1.34
-76.0,-0.76
134.0,1.34
80.0,0.8
-24.0,-0.24
34.0,0.34
-38.0,-0.38
6.0,0.06
-34.0,-0.34
-18.0,-0.18
20.0,0.2
-36.0,-0.36
30.0,0.3
78.0,0.78
72.0,0.72
-100.0,-1.0
-102.0,-1.02
14.0,0.14
44.0,0.44
70.0,0.7
34.0,0.34
-96.0,-0.96
-32.0,-0.32
-16.0,-0.16
102.0,1.02
36.0,0.36
-20.0,-0.2
-44.0,-0.44
-94.0,-0.94
-58.0,-0.58
6.0,0.06
-12.0,-0.12
4.0,0.04
110.0,1.1
38.0,0.38
164.0,1.64
78.0,0.78
-70.0,-0.7
74.0,0.74
30.0,0.3
-54.0,-0.54
100.0,1.0
-106.0,-1.06
-40.0,-0.4
50.0,0.5
-54.0,-0.54
80.0,0.8
-106.0,-1.06
44.0,0.44
-20.0,-0.2
-102.0,-1.02
148.0,1.48
58.0,0.58
90.0,0.9
142.0,1.42
-112.0,-1.12
16.0,0.16
120.0,1.2
-132.0,-1.32
-34.0,-0.34
-48.0,-0.48
156.0,1.56
48.0,0.48
-46.0,-0.46
-22.0,-0.22
-12.0,-0.12
-88.0,-0.88
8.0,0.08
-124.0,-1.24
-40.0,-0.4
-114.0,-1.14
4.0,0.04
-30.0,-0.3
24.0,0.24
42.0,0.42
0.0,0.0
-18.0,-0.18
30.0,0.3
78.0,0.78
-78.0,-0.78
92.0,0.92
-88.0,-0.88
12.0,0.12
-246.0,-2.46
-14.0,-0.14
-6.0,-0.06
-16.0,-0.16
74.0,0.74
4.0,0.04
2.0,0.02
144.0,1.44
-58.0,-0.58
-44.0,-0.44
-120.0,-1.2
-132.0,-1.32
-48.0,-0.48
136.0,1.36
62.0,0.62
-124.0,-1.24
-142.0,-1.42
-156.0,-1.56
-24.0,-0.24
-60.0,-0.6
-94.0,-0.94
-24.0,-0.24
104.0,1.04
-20.0,-0.2
-88.0,-0.88
0.0,0.0
-90.0,-0.9
110.0,1.1
94.0,0.94
-60.0,-0.6
90.0,0.9
-148.0,-1.48
-112.0,-1.12
-82.0,-0.82
108.0,1.08
48.0,0.48
-62.0,-0.62
68.0,0.68
-82.0,-0.82
196.0,1.96
-4.0,-0.04
210.0,2.1
-158.0,-1.58
-28.0,-0.28
-126.0,-1.26
0.0,0.0
-38.0,-0.38
40.0,0.4
158.0,1.58
-160.0,-1.6
-106.0,-1.06
36.0,0.36
24.0,0.24
-194.0,-1.94
-22.0,-0.22
116.0,1.16
22.0,0.22
62.0,0.62
-32.0,-0.32
-192.0,-1.92
-116.0,-1.16
152.0,1.52
328.0,3.28
6.0,0.06
178.0,1.78
-90.0,-0.9
170.0,1.7
-58.0,-0.58
72.0,0.72
-66.0,-0.66
-56.0,-0.56
36.0,0.36
-264.0,-2.64
-38.0,-0.38
-74.0,-0.74
56.0,0.56
10.0,0.1
14.0,0.14
130.0,1.3
20.0,0.2
56.0,0.56
32.0,0.32
100.0,1.0
26.0,0.26
-192.0,-1.92
-142.0,-1.42
-58.0,-0.58
78.0,0.78
50.0,0.5
104.0,1.04
-84.0,-0.84
-100.0,-1.0
144.0,1.44
-106.0,-1.06
-142.0,-1.42
74.0,0.74
50.0,0.5
180.0,1.8
30.0,0.3
40.0,0.4
72.0,0.72
92.0,0.92
-42.0,-0.42
92.0,0.92
-44.0,-0.44
-98.0,-0.98
-12.0,-0.12
66.0,0.66
-12.0,-0.12
44.0,0.44
50.0,0.5
76.0,0.76
126.0,1.26
76.0,0.76
106.0,1.06
-60.0,-0.6
12.0,0.12
-62.0,-0.62
-146.0,-1.46
-102.0,-1.02
-20.0,-0.2
192.0,1.92
6.0,0.06
-20.0,-0.2
6.0,0.06
-172.0,-1.72
-56.0,-0.56
8.0,0.08
-62.0,-0.62
-96.0,-0.96
48.0,0.48
-52.0,-0.52
-66.0,-0.66
-82.0,-0.82
124.0,1.24
60.0,0.6
-80.0,-0.8
-50.0,-0.5
74.0,0.74
2.0,0.02
80.0,0.8
136.0,1.36
96.0,0.96
-20.0,-0.2
142.0,1.42
-80.0,-0.8
108.0,1.08
-142.0,-1.42
58.0,0.58
170.0,1.7
-134.0,-1.34
62.0,0.62
-122.0,-1.22
-20.0,-0.2
30.0,0.3
-136.0,-1.36
-118.0,-1.18
90.0,0.9
-94.0,-0.94
92.0,0.92
-2.0,-0.02
-224.0,-2.24
-56.0,-0.56
-44.0,-0.44
48.0,0.48
-60.0,-0.6
-150.0,-1.5
-22.0,-0.22
6.0,0.06
144.0,1.44
114.0,1.14
-140.0,-1.4
-8.0,-0.08
42.0,0.42
-14.0,-0.14
-26.0,-0.26
-94.0,-0.94
198.0,1.98
-28.0,-0.28
-60.0,-0.6
2.0,0.02
58.0,0.58
-108.0,-1.08
18.0,0.18
-56.0,-0.56
92.0,0.92
-160.0,-1.6
-112.0,-1.12
48.0,0.48
-176.0,-1.76
4.0,0.04
-120.0,-1.2
196.0,1.96
142.0,1.42
-56.0,-0.56
-40.0,-0.4
136.0,1.36
2.0,0.02
-152.0,-1.52
-26.0,-0.26
14.0,0.14
248.0,2.48
-108.0,-1.08
-126.0,-1.26
-78.0,-0.78
-26.0,-0.26
-22.0,-0.22
154.0,1.54
8.0,0.08
172.0,1.72
82.0,0.82
-4.0,-0.04
-50.0,-0.5
-98.0,-0.98
86.0,0.86
8.0,0.08
-60.0,-0.6
106.0,1.06
-24.0,-0.24
-210.0,-2.1
-52.0,-0.52
62.0,0.62
-84.0,-0.84
-34.0,-0.34
166.0,1.66
-14.0,-0.14
44.0,0.44
28.0,0.28
68.0,0.68
4.0,0.04
134.0,1.34
-76.0,-0.76
22.0,0.22
-66.0,-0.66
80.0,0.8
142.0,1.42
68.0,0.68
52.0,0.52
-110.0,-1.1
218.0,2.18
86.0,0.86
204.0,2.04
-86.0,-0.86
12.0,0.12
-122.0,-1.22
-102.0,-1.02
-48.0,-0.48
-100.0,-1.0
68.0,0.68
-144.0,-1.44
-56.0,-0.56
-8.0,-0.08
102.0,1.02
2.0,0.02
-74.0,-0.74
-108.0,-1.08
-106.0,-1.06
-96.0,-0.96
168.0,1.68
-146.0,-1.46
-4.0,-0.04
-48.0,-0.48
-52.0,-0.52
8.0,0.08
144.0,1.44
20.0,0.2
-240.0,-2.4
-58.0,-0.58
4.0,0.04
62.0,0.62
-270.0,-2.7
-82.0,-0.82
68.0,0.68
96.0,0.96
-10.0,-0.1
-88.0,-0.88
-72.0,-0.72
-270.0,-2.7
-94.0,-0.94
-56.0,-0.56
64.0,0.64
22.0,0.22
6.0,0.06
-82.0,-0.82
96.0,0.96
-200.0,-2.0
6.0,0.06
-178.0,-1.78
-26.0,-0.26
-28.0,-0.28
-28.0,-0.28
-144.0,-1.44
4.0,0.04
78.0,0.78
30.0,0.3
-90.0,-0.9
230.0,2.3
-142.0,-1.42
-42.0,-0.42
-198.0,-1.98
82.0,0.82
120.0,1.2
-66.0,-0.66
-10.0,-0.1
10.0,0.1
-36.0,-0.36
216.0,2.16
-56.0,-0.56
-40.0,-0.4
40.0,0.4
32.0,0.32
86.0,0.86
124.0,1.24
-92.0,-0.92
80.0,0.8
-10.0,-0.1
-118.0,-1.18
-40.0,-0.4
6.0,0.06
26.0,0.26
-120.0,-1.2
-272.0,-2.72
220.0,2.2
96.0,0.96
28.0,0.28
46.0,0.46
168.0,1.68
48.0,0.48
30.0,0.3
2.0,0.02
-116.0,-1.16
48.0,0.48
102.0,1.02
110.0,1.1
86.0,0.86
-96.0,-0.96
14.0,0.14
14.0,0.14
30.0,0.3
44.0,0.44
-86.0,-0.86
34.0,0.34
152.0,1.52
104.0,1.04
62.0,0.62
72.0,0.72
-12.0,-0.12
26.0,0.26
32.0,0.32
20.0,0.2
-96.0,-0.96
-98.0,-0.98
-30.0,-0.3
-146.0,-1.46
-62.0,-0.62
54.0,0.54
-108.0,-1.08
-10.0,-0.1
-68.0,-0.68
12.0,0.12
2.0,0.02
-14.0,-0.14
30.0,0.3
-34.0,-0.34
-114.0,-1.14
58.0,0.58
-142.0,-1.42
94.0,0.94
-42.0,-0.42
68.0,0.68
96.0,0.96
-182.0,-1.82
22.0,0.22
-18.0,-0.18
-178.0,-1.78
184.0,1.84
-120.0,-1.2
-128.0,-1.28
2.0,0.02
62.0,0.62
144.0,1.44
-164.0,-1.64
74.0,0.74
-238.0,-2.38
-54.0,-0.54
174.0,1.74
128.0,1.28
-12.0,-0.12
208.0,2.08
-104.0,-1.04
-20.0,-0.2
-44.0,-0.44
0.0,0.0
102.0,1.02
-110.0,-1.1
6.0,0.06
14.0,0.14
110.0,1.1
82.0,0.82
-60.0,-0.6
38.0,0.38
-28.0,-0.28
222.0,2.22
66.0,0.66
-44.0,-0.44
72.0,0.72
118.0,1.18
-54.0,-0.54
14.0,0.14
216.0,2.16
-62.0,-0.62
-140.0,-1.4
-26.0,-0.26
92.0,0.92
4.0,0.04
48.0,0.48
2.0,0.02
146.0,1.46
-178.0,-1.78
-8.0,-0.08
-140.0,-1.4
84.0,0.84
66.0,0.66
48.0,0.48
4.0,0.04
-72.0,-0.72
144.0,1.44
98.0,0.98
-46.0,-0.46
60.0,0.6
74.0,0.74
24.0,0.24
36.0,0.36
42.0,0.42
40.0,0.4
12.0,0.12
134.0,1.34
-194.0,-1.94
20.0,0.2
82.0,0.82
-108.0,-1.08
-24.0,-0.24
30.0,0.3
248.0,2.48
-128.0,-1.28
18.0,0.18
164.0,1.64
0.0,0.0
24.0,0.24
-78.0,-0.78
16.0,0.16
38.0,0.38
-172.0,-1.72
208.0,2.08
102.0,1.02
42.0,0.42
144.0,1.44
6.0,0.06
110.0,1.1
-26.0,-0.26
84.0,0.84
48.0,0.48
2.0,0.02
40.0,0.4
98.0,0.98
-56.0,-0.56
-12.0,-0.12
82.0,0.82
-118.0,-1.18
-90.0,-0.9
78.0,0.78
-20.0,-0.2
-118.0,-1.18
58.0,0.58
-120.0,-1.2
-40.0,-0.4
2.0,0.02
-100.0,-1.0
-80.0,-0.8
4.0,0.04
-30.0,-0.3
-314.0,-3.14
44.0,0.44
-166.0,-1.66
36.0,0.36
-14.0,-0.14
0.0,0.0
-112.0,-1.12
-160.0,-1.6
-112.0,-1.12
40.0,0.4
-56.0,-0.56
-20.0,-0.2
86.0,0.86
-100.0,-1.0
-42.0,-0.42
150.0,1.5
76.0,0.76
22.0,0.22
16.0,0.16
-196.0,-1.96
-166.0,-1.66
232.0,2.32
104.0,1.04
114.0,1.14
58.0,0.58
-120.0,-1.2
-80.0,-0.8
88.0,0.88
112.0,1.12
124.0,1.24
-66.0,-0.66
66.0,0.66
-244.0,-2.44
-46.0,-0.46
112.0,1.12
192.0,1.92
102.0,1.02
22.0,0.22
-172.0,-1.72
-14.0,-0.14
24.0,0.24
212.0,2.12
-156.0,-1.56
36.0,0.36
-60.0,-0.6
-46.0,-0.46
72.0,0.72
-152.0,-1.52
-138.0,-1.38
-138.0,-1.38
-8.0,-0.08
86.0,0.86
28.0,0.28
-88.0,-0.88
182.0,1.82
-118.0,-1.18
-10.0,-0.1
-158.0,-1.58
78.0,0.78
-134.0,-1.34
10.0,0.1
-124.0,-1.24
-164.0,-1.64
62.0,0.62
-90.0,-0.9
-60.0,-0.6
-32.0,-0.32
-46.0,-0.46
22.0,0.22
48.0,0.48
14.0,0.14
102.0,1.02
-156.0,-1.56
-122.0,-1.22
50.0,0.5
-76.0,-0.76
16.0,0.16
-98.0,-0.98
18.0,0.18
-70.0,-0.7
-26.0,-0.26
58.0,0.58
46.0,0.46
70.0,0.7
128.0,1.28
0.0,0.0
-8.0,-0.08
16.0,0.16
-32.0,-0.32
12.0,0.12
-68.0,-0.68
-2.0,-0.02
-76.0,-0.76
22.0,0.22
72.0,0.72
98.0,0.98
-56.0,-0.56
-202.0,-2.02
32.0,0.32
18.0,0.18
-2.0,-0.02
14.0,0.14
6.0,0.06
-54.0,-0.54
38.0,0.38
-12.0,-0.12
-44.0,-0.44
90.0,0.9
-56.0,-0.56
118.0,1.18
56.0,0.56
22.0,0.22
148.0,1.48
-100.0,-1.0
-190.0,-1.9
-128.0,-1.28
-46.0,-0.46
194.0,1.94
62.0,0.62
172.0,1.72
58.0,0.58
-98.0,-0.98
28.0,0.28
80.0,0.8
200.0,2.0
312.0,3.12
-26.0,-0.26
4.0,0.04
-172.0,-1.72
86.0,0.86
-46.0,-0.46
86.0,0.86
0.0,0.0
108.0,1.08
-110.0,-1.1
8.0,0.08
-36.0,-0.36
8.0,0.08
-24.0,-0.24
-18.0,-0.18
30.0,0.3
-100.0,-1.0
150.0,1.5
-30.0,-0.3
-32.0,-0.32
90.0,0.9
84.0,0.84
-24.0,-0.24
-20.0,-0.2
76.0,0.76
10.0,0.1
178.0,1.78
4.0,0.04
90.0,0.9
98.0,0.98
84.0,0.84
-112.0,-1.12
70.0,0.7
-144.0,-1.44
2.0,0.02
8.0,0.08
42.0,0.42
-32.0,-0.32
8.0,0.08
-174.0,-1.74
66.0,0.66
46.0,0.46
140.0,1.4
-4.0,-0.04
-44.0,-0.44
-122.0,-1.22
-68.0,-0.68
-108.0,-1.08
88.0,0.88
-88.0,-0.88
84.0,0.84
20.0,0.2
-216.0,-2.16
244.0,2.44
-62.0,-0.62
-104.0,-1.04
-174.0,-1.74
-120.0,-1.2
120.0,1.2
60.0,0.6
-78.0,-0.78
124.0,1.24
62.0,0.62
-248.0,-2.48
-10.0,-0.1
42.0,0.42
-70.0,-0.7
132.0,1.32
-70.0,-0.7
38.0,0.38
54.0,0.54
66.0,0.66
-22.0,-0.22
-42.0,-0.42
78.0,0.78
-10.0,-0.1
-2.0,-0.02
-58.0,-0.58
-162.0,-1.62
-42.0,-0.42
-22.0,-0.22
80.0,0.8
10.0,0.1
-144.0,-1.44
-66.0,-0.66
206.0,2.06
-22.0,-0.22
74.0,0.74
142.0,1.42
-44.0,-0.44
-132.0,-1.32
130.0,1.3
122.0,1.22
18.0,0.18
100.0,1.0
58.0,0.58
-162.0,-1.62
92.0,0.92
-96.0,-0.96
26.0,0.26
-102.0,-1.02
-144.0,-1.44
162.0,1.62
-8.0,-0.08
0.0,0.0
2.0,0.02
-88.0,-0.88
36.0,0.36
130.0,1.3
202.0,2.02
-60.0,-0.6
-60.0,-0.6
-208.0,-2.08
-54.0,-0.54
-32.0,-0.32
-66.0,-0.66
20.0,0.2
-68.0,-0.68
-30.0,-0.3
34.0,0.34
-40.0,-0.4
108.0,1.08
-48.0,-0.48
-70.0,-0.7
6.0,0.06
-48.0,-0.48
46.0,0.46
-84.0,-0.84
-14.0,-0.14
58.0,0.58
62.0,0.62
284.0,2.84
28.0,0.28
74.0,0.74
40.0,0.4
-36.0,-0.36
-38.0,-0.38
-80.0,-0.8
110.0,1.1
-74.0,-0.74
16.0,0.16
-68.0,-0.68
-144.0,-1.44
190.0,1.9
52.0,0.52
-36.0,-0.36
-28.0,-0.28
22.0,0.22
102.0,1.02
-18.0,-0.18
-54.0,-0.54
54.0,0.54
308.0,3.08
-46.0,-0.46
-52.0,-0.52
76.0,0.76
208.0,2.08
8.0,0.08
-130.0,-1.3
-106.0,-1.06
-90.0,-0.9
98.0,0.98
-66.0,-0.66
-24.0,-0.24
40.0,0.4
-58.0,-0.58
70.0,0.7
30.0,0.3
2.0,0.02
122.0,1.22
98.0,0.98
162.0,1.62
-232.0,-2.32
92.0,0.92
-18.0,-0.18
-126.0,-1.26
-134.0,-1.34
-62.0,-0.62
50.0,0.5
8.0,0.08
50.0,0.5
-104.0,-1.04
34.0,0.34
4.0,0.04
-64.0,-0.64
-116.0,-1.16
-40.0,-0.4
-216.0,-2.16
126.0,1.26
36.0,0.36
-48.0,-0.48
36.0,0.36
86.0,0.86
-46.0,-0.46
184.0,1.84
42.0,0.42
-154.0,-1.54
-52.0,-0.52
72.0,0.72
-16.0,-0.16
-86.0,-0.86
60.0,0.6
194.0,1.94
4.0,0.04
-112.0,-1.12
44.0,0.44
-76.0,-0.76
132.0,1.32
22.0,0.22
-8.0,-0.08
-74.0,-0.74
24.0,0.24
-82.0,-0.82
102.0,1.02
130.0,1.3
50.0,0.5
98.0,0.98
28.0,0.28
-76.0,-0.76
-32.0,-0.32
-12.0,-0.12
142.0,1.42
-56.0,-0.56
-28.0,-0.28
-68.0,-0.68
-108.0,-1.08
180.0,1.8
-38.0,-0.38
-80.0,-0.8
0.0,0.0
170.0,1.7
-58.0,-0.58
-14.0,-0.14
-36.0,-0.36
24.0,0.24
2.0,0.02
6.0,0.06
-6.0,-0.06
28.0,0.28
96.0,0.96
-108.0,-1.08
26.0,0.26
176.0,1.76
-238.0,-2.38
114.0,1.14
-160.0,-1.6
-154.0,-1.54
72.0,0.72
114.0,1.14
148.0,1.48
12.0,0.12
-20.0,-0.2
166.0,1.66
-20.0,-0.2
22.0,0.22
-72.0,-0.72
222.0,2.22
-118.0,-1.18
30.0,0.3
42.0,0.42
-52.0,-0.52
-124.0,-1.24
-96.0,-0.96
-42.0,-0.42
-48.0,-0.48
0.0,0.0
-162.0,-1.62
-62.0,-0.62
76.0,0.76
90.0,0.9
-10.0,-0.1
-14.0,-0.14
-88.0,-0.88
-176.0,-1.76
54.0,0.54
216.0,2.16
-62.0,-0.62
-144.0,-1.44
-50.0,-0.5
-90.0,-0.9
-52.0,-0.52
-18.0,-0.18
-66.0,-0.66
-116.0,-1.16
56.0,0.56
-26.0,-0.26
102.0,1.02
-94.0,-0.94
88.0,0.88
-32.0,-0.32
-104.0,-1.04
74.0,0.74
-18.0,-0.18
-162.0,-1.62
26.0,0.26
-92.0,-0.92
-148.0,-1.48
62.0,0.62
4.0,0.04
120.0,1.2
64.0,0.64
28.0,0.28
-88.0,-0.88
-28.0,-0.28
-72.0,-0.72
102.0,1.02
120.0,1.2
24.0,0.24
214.0,2.14
-2.0,-0.02
38.0,0.38
-58.0,-0.58
6.0,0.06
90.0,0.9
70.0,0.7
62.0,0.62
66.0,0.66
-160.0,-1.6
-74.0,-0.74
50.0,0.5
-100.0,-1.0
-2.0,-0.02
-146.0,-1.46
-136.0,-1.36
84.0,0.84
-26.0,-0.26
196.0,1.96
22.0,0.22
-100.0,-1.0
138.0,1.38
132.0,1.32
-122.0,-1.22
-36.0,-0.36
-70.0,-0.7
-4.0,-0.04
10.0,0.1
12.0,0.12
150.0,1.5
-28.0,-0.28
118.0,1.18
44.0,0.44
-96.0,-0.96
104.0,1.04
-14.0,-0.14
-68.0,-0.68
-58.0,-0.58
-132.0,-1.32
-234.0,-2.34
-36.0,-0.36
-68.0,-0.68
-122.0,-1.22
4.0,0.04
76.0,0.76
112.0,1.12
-16.0,-0.16
26.0,0.26
82.0,0.82
-64.0,-0.64
-66.0,-0.66
-170.0,-1.7
28.0,0.28
-18.0,-0.18
56.0,0.56
124.0,1.24
74.0,0.74
154.0,1.54
50.0,0.5
-212.0,-2.12
58.0,0.58
-48.0,-0.48
2.0,0.02
-170.0,-1.7
28.0,0.28
60.0,0.6
14.0,0.14
66.0,0.66
-4.0,-0.04
38.0,0.38
-46.0,-0.46
54.0,0.54
110.0,1.1
-116.0,-1.16
-180.0,-1.8
-50.0,-0.5
26.0,0.26
28.0,0.28
-32.0,-0.32
30.0,0.3
-70.0,-0.7
-240.0,-2.4
-36.0,-0.36
-100.0,-1.0
142.0,1.42
-130.0,-1.3
-58.0,-0.58
40.0,0.4
-36.0,-0.36
-54.0,-0.54
-70.0,-0.7
336.0,3.36
4.0,0.04
-22.0,-0.22
40.0,0.4
-50.0,-0.5
158.0,1.58
18.0,0.18
146.0,1.46
92.0,0.92
24.0,0.24
30.0,0.3
-34.0,-0.34
142.0,1.42
-26.0,-0.26
98.0,0.98
32.0,0.32
0.0,0.0
142.0,1.42
-72.0,-0.72
98.0,0.98
-40.0,-0.4
-128.0,-1.28
108.0,1.08
92.0,0.92
46.0,0.46
78.0,0.78
12.0,0.12
-48.0,-0.48
-90.0,-0.9
-110.0,-1.1
84.0,0.84
-122.0,-1.22
-74.0,-0.74
74.0,0.74
-14.0,-0.14
-150.0,-1.5
18.0,0.18
-4.0,-0.04
-134.0,-1.34
18.0,0.18
40.0,0.4
-266.0,-2.66
-40.0,-0.4
-80.0,-0.8
14.0,0.14
-50.0,-0.5
34.0,0.34
-32.0,-0.32
44.0,0.44
112.0,1.12
-24.0,-0.24
-62.0,-0.62
14.0,0.14
-222.0,-2.22
-90.0,-0.9
22.0,0.22
12.0,0.12
-90.0,-0.9
18.0,0.18
134.0,1.34
34.0,0.34
100.0,1.0
192.0,1.92
8.0,0.08
192.0,1.92
